Nome,Aeroporto,Cartões aceitos,Comodidades,Completude,Descrição,Dias da semana,Falta,Foto de capa,Galeria,Horário,IATA,ID Supabase,Núm. fotos,País,Prioridade,Status curadoria,Tempo máx permanência,Terminal,Website,Última atualização banco
Asiana Business Lounge ICN,"ICN · Seul, Coreia do Sul",Star Alliance Gold,"Ar condicionado, Bar, Centro de negócios, Chuveiro, Comida, Wi-Fi",60,Embarque internacional Asiana,,"3+ fotos, 5+ fotos, dias da semana, tempo máx",https://upload.wikimedia.org/wikipedia/commons/b/bc/%EC%9D%B8%EC%B2%9C%EA%B5%AD%EC%A0%9C%EA%B3%B5%ED%95%AD_%281472%29.jpeg,https://upload.wikimedia.org/wikipedia/commons/b/bc/%EC%9D%B8%EC%B2%9C%EA%B5%AD%EC%A0%9C%EA%B3%B5%ED%95%AD_%281472%29.jpeg,06:00-22:00,ICN,960fe8cf-128a-49a3-86ca-ef7bd6ae52c1,1,Coreia do Sul,Baixa,Pendente,,Terminal 1,,22 de maio de 2026
Sala VIP João Pessoa,"JPA · João Pessoa, Brasil","DragonPass, Visa Airport Companion","Ar condicionado, Comida, Wi-Fi",60,Embarque doméstico,,"3+ fotos, 5+ fotos, dias da semana, tempo máx",https://upload.wikimedia.org/wikipedia/commons/9/95/Imagens_da_Cidade_de_S%C3%A3o_Paulo_e_Zool%C3%B3gico_da_Capital_Paulista._%2847480340301%29.jpg,https://upload.wikimedia.org/wikipedia/commons/9/95/Imagens_da_Cidade_de_S%C3%A3o_Paulo_e_Zool%C3%B3gico_da_Capital_Paulista._%2847480340301%29.jpg,05:00-22:00,JPA,cca3adb4-570e-48da-af9c-3bc190dfbd68,1,Brasil,Baixa,Pendente,,Terminal Único,,22 de maio de 2026
W Premium Lounge · Natal,"NAT · Natal, Brasil","DragonPass, LoungeKey, Mastercard Airport Experiences, Priority Pass, Visa Airport Companion","Ar condicionado, Bar, Comida, Wi-Fi",60,"Andar superior, área de embarque internacional | Voucher: Atende voos domésticos e internacionais. Acesso via LoungeKey.",,"3+ fotos, 5+ fotos, dias da semana, tempo máx",https://upload.wikimedia.org/wikipedia/commons/9/9d/LOT_Boeing_787-8_%28SP-LRA%29_arrives_London_Heathrow_11Apr2015_arp.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9d/LOT_Boeing_787-8_%28SP-LRA%29_arrives_London_Heathrow_11Apr2015_arp.jpg,05:00–22:00,NAT,4c967e4f-d754-44d6-a0e0-4340d5caec1c,1,Brasil,Baixa,Pendente,,Terminal Internacional,,23 de maio de 2026
Sala VIP GOL · São Luís,"SLZ · Aeroporto Internacional Marechal Cunha Machado · São Luís, Desconhecido","GOL Diamante, LoungeKey, Smiles Diamante","Comida, Wi-Fi",50,"Área de embarque, corredor A",,"1+ foto, 3+ fotos, 5+ fotos, dias da semana, tempo máx",,,06:00–20:00,SLZ,fbb72257-5cf2-4870-8c3c-2429d86e7b06,0,Desconhecido,Baixa,Pendente,,Terminal Único,,23 de maio de 2026
JAL Sakura Lounge NRT T2,"NRT · Tokyo/Narita, Japão","OneWorld Emerald, OneWorld Sapphire","Ar condicionado, Bar, Centro de negócios, Chuveiro, Comida, Sala de orações, Wi-Fi",50,Embarque internacional JAL,,"1+ foto, 3+ fotos, 5+ fotos, dias da semana, tempo máx",,,07:00-21:30,NRT,8771c39b-72d9-4375-a9f9-123e29a6f47e,0,Japão,Baixa,Pendente,,Terminal 2,,22 de maio de 2026
Copa Club PTY,"PTY · Panama City/Tocumen, Panamá",Star Alliance Gold,"Ar condicionado, Bar, Centro de negócios, Comida, Wi-Fi",60,Embarque Copa Airlines,,"3+ fotos, 5+ fotos, dias da semana, tempo máx",https://upload.wikimedia.org/wikipedia/commons/0/03/HP-9925CMP_Copa_Airlines_Boeing_737_MAX_9_at_Tocumen_International_Airport_01.jpg,https://upload.wikimedia.org/wikipedia/commons/0/03/HP-9925CMP_Copa_Airlines_Boeing_737_MAX_9_at_Tocumen_International_Airport_01.jpg,04:00-23:00,PTY,1ff2fdf6-01a6-439f-b791-741477ed9c3a,1,Panamá,Baixa,Pendente,,Terminal 1,,22 de maio de 2026
Living Heineken (HNK) SLZ,"SLZ · São Luís/Marechal Cunha Machado, Desconhecido","DragonPass, Heineken Voucher, LoungeKey, Priority Pass, Visa Airport Companion","Ar condicionado, Bar, Comida, Wi-Fi",50,Área de embarque | Voucher: Voucher de consumo,,"1+ foto, 3+ fotos, 5+ fotos, dias da semana, tempo máx",,,05:00-22:00,SLZ,fc2cd165-a726-4fef-8192-662e011ace8a,0,Desconhecido,Baixa,Pendente,,Terminal Único,,22 de maio de 2026
W Premium Lounge · João Pessoa,"JPA · João Pessoa, Brasil","DragonPass, LoungeKey, Priority Pass, Visa Airport Companion","Ar condicionado, Bar, Comida, Wi-Fi",50,Piso superior do embarque,,"1+ foto, 3+ fotos, 5+ fotos, dias da semana, tempo máx",,,05:30–22:00,JPA,aff9f0f9-2a53-43fa-8407-536d12bbb1fa,0,Brasil,Baixa,Pendente,,Terminal Único,,23 de maio de 2026
Delta Sky Club SEA A,"SEA · Seattle, Estados Unidos",SkyTeam Elite Plus,"Ar condicionado, Bar, Centro de negócios, Comida, Vista, Wi-Fi",60,Embarque,,"3+ fotos, 5+ fotos, dias da semana, tempo máx",https://upload.wikimedia.org/wikipedia/commons/2/24/Big_Sky_Airlines_Beech_1900D.jpg,https://upload.wikimedia.org/wikipedia/commons/2/24/Big_Sky_Airlines_Beech_1900D.jpg,05:00-22:30,SEA,23cebf87-05f5-400d-bed1-bca7cf1bacb8,1,Estados Unidos,Baixa,Pendente,,Concourse A,,22 de maio de 2026
SilverKris Business Class Lounge SIN T3,"SIN · Singapura, Singapura",Star Alliance Gold,"Ar condicionado, Bar, Centro de negócios, Chuveiro, Comida, Vista, Wi-Fi",60,Embarque Singapore Airlines Business,,"3+ fotos, 5+ fotos, dias da semana, tempo máx",https://upload.wikimedia.org/wikipedia/commons/e/eb/Perth_Intl_front_side_on_2015.jpg,https://upload.wikimedia.org/wikipedia/commons/e/eb/Perth_Intl_front_side_on_2015.jpg,24h,SIN,dfbdf367-813d-4b4b-9957-612474cc530a,1,Singapura,Baixa,Pendente,,Terminal 3,,22 de maio de 2026
Plaza Premium First KUL,"KUL · Kuala Lumpur, Malásia","DragonPass, LoungeKey, Plaza Premium, Priority Pass","Ar condicionado, Bar, Centro de negócios, Chuveiro, Comida, Sala de orações, Wi-Fi",60,Lounge premium,,"3+ fotos, 5+ fotos, dias da semana, tempo máx",https://upload.wikimedia.org/wikipedia/commons/e/ed/Sakurai_Takahiro_from_%22GODZILLA_The_Planet_Eater%22_at_Opening_Ceremony_of_the_Tokyo_International_Film_Festival_2018_%2831747117738%29.jpg,https://upload.wikimedia.org/wikipedia/commons/e/ed/Sakurai_Takahiro_from_%22GODZILLA_The_Planet_Eater%22_at_Opening_Ceremony_of_the_Tokyo_International_Film_Festival_2018_%2831747117738%29.jpg,24h,KUL,c9cc7942-3e02-4d02-9fa1-690fec655c67,1,Malásia,Baixa,Pendente,,Main Terminal,,22 de maio de 2026
United Polaris Lounge SFO,"SFO · San Francisco, Estados Unidos",Star Alliance Gold,"Ar condicionado, Bar, Centro de negócios, Chuveiro, Comida, Vista, Wi-Fi",60,Embarque internacional,,"3+ fotos, 5+ fotos, dias da semana, tempo máx",https://upload.wikimedia.org/wikipedia/commons/a/a6/N2749U%40PEK_%2820211130144100%29.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a6/N2749U%40PEK_%2820211130144100%29.jpg,06:00-23:00,SFO,0ed0a773-7cf9-4877-b783-e7032b2940f8,1,Estados Unidos,Baixa,Pendente,,Terminal G International,,22 de maio de 2026
American Express Centurion Lounge IAH,"IAH · Houston/George Bush, Estados Unidos","Amex Centurion, Amex Platinum","Ar condicionado, Bar, Centro de negócios, Chuveiro, Comida, Wi-Fi",60,Embarque internacional,,"3+ fotos, 5+ fotos, dias da semana, tempo máx",https://upload.wikimedia.org/wikipedia/commons/b/b9/JFK_Aerial_Nov_14_2018.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b9/JFK_Aerial_Nov_14_2018.jpg,05:00-22:00,IAH,65e81c5e-e5ee-40ce-8f52-5a458d911c55,1,Estados Unidos,Baixa,Pendente,,Terminal D,,22 de maio de 2026
American Express Centurion Lounge LAX,"LAX · Los Angeles, Estados Unidos","Amex Centurion, Amex Platinum","Ar condicionado, Bar, Centro de negócios, Chuveiro, Comida, Vista, Wi-Fi",60,Embarque internacional,,"3+ fotos, 5+ fotos, dias da semana, tempo máx",https://upload.wikimedia.org/wikipedia/commons/d/de/San_Francisco_International_Airport_-_aerial_photo.jpg,https://upload.wikimedia.org/wikipedia/commons/d/de/San_Francisco_International_Airport_-_aerial_photo.jpg,05:00-23:00,LAX,c0d0fa62-437f-424d-8b76-db22f160d8e5,1,Estados Unidos,Baixa,Pendente,,Tom Bradley International,,22 de maio de 2026
SAA Premium Lounge JNB,"JNB · Joanesburgo, África do Sul",Star Alliance Gold,"Ar condicionado, Bar, Centro de negócios, Chuveiro, Comida, Wi-Fi",60,Embarque internacional,,"3+ fotos, 5+ fotos, dias da semana, tempo máx",https://upload.wikimedia.org/wikipedia/commons/f/fd/9V-SGB_JFK_Taxiing_In_SQ_A359_941_ULR_Small.png,https://upload.wikimedia.org/wikipedia/commons/f/fd/9V-SGB_JFK_Taxiing_In_SQ_A359_941_ULR_Small.png,05:00-22:00,JNB,da5a1df1-abf1-49b4-a419-c24b0b4dd6a9,1,África do Sul,Baixa,Pendente,,Terminal A,,22 de maio de 2026
LATAM VIP Lounge LIM,"LIM · Lima, Peru","Latampass Black, OneWorld Emerald, OneWorld Sapphire","Ar condicionado, Bar, Centro de negócios, Comida, Wi-Fi",60,Embarque LATAM,,"3+ fotos, 5+ fotos, dias da semana, tempo máx",https://upload.wikimedia.org/wikipedia/commons/9/9d/LOT_Boeing_787-8_%28SP-LRA%29_arrives_London_Heathrow_11Apr2015_arp.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9d/LOT_Boeing_787-8_%28SP-LRA%29_arrives_London_Heathrow_11Apr2015_arp.jpg,05:00-23:00,LIM,5bc81007-e6ee-49ba-8a0b-d2e7a51b5cf5,1,Peru,Baixa,Pendente,,Terminal Único,,22 de maio de 2026
IGA Lounge IST,"IST · Istambul, Turquia","DragonPass, LoungeKey, Mastercard Airport Experiences, Priority Pass, Visa Airport Companion","Ar condicionado, Bar, Centro de negócios, Chuveiro, Comida, Sala de orações, Wi-Fi",60,Lounge premium pago,,"3+ fotos, 5+ fotos, dias da semana, tempo máx",https://upload.wikimedia.org/wikipedia/commons/a/ac/%C4%B0stanbul_Yeni_Havaliman%C4%B1_airport_Dec_2019.jpg,https://upload.wikimedia.org/wikipedia/commons/a/ac/%C4%B0stanbul_Yeni_Havaliman%C4%B1_airport_Dec_2019.jpg,24h,IST,34a868b7-c918-4134-9bf9-c8754f4dd3a6,1,Turquia,Baixa,Pendente,,International Departures,,22 de maio de 2026
W Premium Lounge · Navegantes,"NVT · Aeroporto Internacional de Navegantes, Desconhecido","DragonPass, LoungeKey, Visa Airport Companion","Ar condicionado, Comida, Wi-Fi",50,Mezanino do embarque,,"1+ foto, 3+ fotos, 5+ fotos, dias da semana, tempo máx",,,06:00–21:00,NVT,b7bf7f66-6e5e-4edf-a8f5-c18249cb44b8,0,Desconhecido,Baixa,Pendente,,Terminal Único,,23 de maio de 2026
Sala VIP Joinville,"JOI · Joinville/Lauro Carneiro de Loyola, Desconhecido","DragonPass, Visa Airport Companion","Ar condicionado, Comida, Wi-Fi",50,Embarque doméstico,,"1+ foto, 3+ fotos, 5+ fotos, dias da semana, tempo máx",,,06:00-21:00,JOI,2cb60309-3813-4c9c-b3aa-3798686535fe,0,Desconhecido,Baixa,Pendente,,Terminal Único,,22 de maio de 2026
Sala VIP Lounge MCZ,"MCZ · Maceió, Brasil","DragonPass, Mastercard Airport Experiences, Visa Airport Companion","Ar condicionado, Comida, Wi-Fi",50,Embarque doméstico,,"1+ foto, 3+ fotos, 5+ fotos, dias da semana, tempo máx",,,05:00-22:00,MCZ,8bc1c5e1-155b-4a67-b637-9a4f603774a0,0,Brasil,Baixa,Pendente,,Terminal Único,,22 de maio de 2026
Qantas Business Lounge SYD,"SYD · Sydney, Austrália","OneWorld Emerald, OneWorld Sapphire","Ar condicionado, Bar, Centro de negócios, Chuveiro, Comida, Vista, Wi-Fi",60,Qantas Business,,"3+ fotos, 5+ fotos, dias da semana, tempo máx",https://upload.wikimedia.org/wikipedia/commons/2/2d/Sydney_Airport_%28Kingsford_Smith%29_-_aerial_view_%28cropped%29.jpg,https://upload.wikimedia.org/wikipedia/commons/2/2d/Sydney_Airport_%28Kingsford_Smith%29_-_aerial_view_%28cropped%29.jpg,05:00-23:00,SYD,00b68dad-54ec-4c74-8b52-9a92afb75152,1,Austrália,Baixa,Pendente,,T1 International,,22 de maio de 2026
Sala VIP GOL · Maceió,"MCZ · Maceió, Brasil","GOL Diamante, LoungeKey, Smiles Diamante","Comida, Wi-Fi",50,"Corredor de embarque, lado esquerdo",,"1+ foto, 3+ fotos, 5+ fotos, dias da semana, tempo máx",,,06:00–20:00,MCZ,e144d719-af3a-4e70-af0f-bd205a2776c3,0,Brasil,Baixa,Pendente,,Terminal Único,,23 de maio de 2026
1903 Lounge MAN T3,"MAN · Manchester, Reino Unido","LoungeKey, Priority Pass","Ar condicionado, Bar, Centro de negócios, Chuveiro, Comida, Wi-Fi",60,Embarque premium,,"3+ fotos, 5+ fotos, dias da semana, tempo máx",https://upload.wikimedia.org/wikipedia/commons/7/71/Image-Grand_central_Station_Outside_Night_2.jpg,https://upload.wikimedia.org/wikipedia/commons/7/71/Image-Grand_central_Station_Outside_Night_2.jpg,05:00-22:00,MAN,a9464ae9-02d7-4082-9c0a-c167ce8ebf51,1,Reino Unido,Baixa,Pendente,,Terminal 3,,22 de maio de 2026
Sala VIP IGU,"IGU · Foz do Iguaçu, Brasil","DragonPass, Visa Airport Companion","Ar condicionado, Comida, Wi-Fi",50,Embarque doméstico,,"1+ foto, 3+ fotos, 5+ fotos, dias da semana, tempo máx",,,06:00-22:00,IGU,0ebb27b4-2a0d-43c5-b199-d4f49f998d25,0,Brasil,Baixa,Pendente,,Terminal Único,,22 de maio de 2026
Star Alliance Lounge LAX,"LAX · Los Angeles, Estados Unidos",Star Alliance Gold,"Ar condicionado, Bar, Centro de negócios, Chuveiro, Comida, Vista, Wi-Fi",60,Embarque internacional,,"3+ fotos, 5+ fotos, dias da semana, tempo máx",https://upload.wikimedia.org/wikipedia/commons/0/08/20240107_Boeing_787-10_of_EVA_Air_%28B-17813%29_at_SHA_01.jpg,https://upload.wikimedia.org/wikipedia/commons/0/08/20240107_Boeing_787-10_of_EVA_Air_%28B-17813%29_at_SHA_01.jpg,06:00-01:30,LAX,63755bb4-ba6e-4db4-b9eb-9963fee347ed,1,Estados Unidos,Baixa,Pendente,,Tom Bradley International,,22 de maio de 2026
Capital One Lounge SEA,"SEA · Seattle, Estados Unidos","Capital One Lounges, Priority Pass","Ar condicionado, Bar, Centro de negócios, Comida, Wi-Fi",60,Embarque,,"3+ fotos, 5+ fotos, dias da semana, tempo máx",https://upload.wikimedia.org/wikipedia/commons/6/63/Douglas_Sea_Terminal_-_Isle_of_Man_-_kingsley_-_20-APR-09.jpg,https://upload.wikimedia.org/wikipedia/commons/6/63/Douglas_Sea_Terminal_-_Isle_of_Man_-_kingsley_-_20-APR-09.jpg,05:00-22:00,SEA,b4bfc839-d32c-401c-bb4f-5e65b1c05fbf,1,Estados Unidos,Baixa,Pendente,,Concourse B,,22 de maio de 2026
LATAM VIP Lounge SSA,"SSA · Salvador, Brasil","Latampass Black, OneWorld Emerald, OneWorld Sapphire","Ar condicionado, Bar, Comida, Wi-Fi",50,Embarque doméstico,,"1+ foto, 3+ fotos, 5+ fotos, dias da semana, tempo máx",,,05:00-22:00,SSA,9bf2e82f-60ba-44cf-be3f-49a02f7a4edb,0,Brasil,Baixa,Pendente,,Terminal Único,,22 de maio de 2026
Extime Lounge ORY 4,"ORY · Paris/Orly, França","DragonPass, LoungeKey, Priority Pass, Visa Airport Companion","Ar condicionado, Bar, Centro de negócios, Comida, Wi-Fi",50,Embarque,,"1+ foto, 3+ fotos, 5+ fotos, dias da semana, tempo máx",,,05:00-22:00,ORY,97c4f4c2-7809-43f2-8d1d-8845e8779ee5,0,França,Baixa,Pendente,,Terminal 4,,22 de maio de 2026
SKYHUB Lounge ICN,"ICN · Seul, Coreia do Sul","DragonPass, LoungeKey, Priority Pass","Ar condicionado, Bar, Chuveiro, Comida, Wi-Fi",50,Lounge pago,,"1+ foto, 3+ fotos, 5+ fotos, dias da semana, tempo máx",,,06:00-22:00,ICN,0a1d0f4b-62f2-4ba9-8b83-0ac15006b6db,0,Coreia do Sul,Baixa,Pendente,,Terminal 1,,22 de maio de 2026
Qantas First Lounge LAX,"LAX · Los Angeles, Estados Unidos",OneWorld Emerald,"Ar condicionado, Bar, Centro de negócios, Chuveiro, Comida, Vista, Wi-Fi",60,First Class Qantas,,"3+ fotos, 5+ fotos, dias da semana, tempo máx",https://upload.wikimedia.org/wikipedia/commons/3/36/Qantas_Boeing_787-9_VH-ZNA_%2840626785014%29.jpg,https://upload.wikimedia.org/wikipedia/commons/3/36/Qantas_Boeing_787-9_VH-ZNA_%2840626785014%29.jpg,17:00-23:00,LAX,d9943aa5-cec0-434e-8af2-55d1741e311a,1,Estados Unidos,Baixa,Pendente,,Tom Bradley International,,22 de maio de 2026
Air China First Class Lounge PEK,"PEK · Pequim, China",Star Alliance Gold,"Ar condicionado, Bar, Centro de negócios, Chuveiro, Comida, Wi-Fi",60,Embarque internacional,,"3+ fotos, 5+ fotos, dias da semana, tempo máx",https://upload.wikimedia.org/wikipedia/commons/8/8f/Chess_at_Chinatown%2C_Singapore.jpg,https://upload.wikimedia.org/wikipedia/commons/8/8f/Chess_at_Chinatown%2C_Singapore.jpg,06:00-23:00,PEK,577b5ac0-9f7b-4c6c-ac9e-a0b08f552953,1,China,Baixa,Pendente,,Terminal 3,,22 de maio de 2026
Turkish Airlines Lounge Business IST,"IST · Istambul, Turquia",Star Alliance Gold,"Ar condicionado, Bar, Centro de negócios, Chuveiro, Comida, Nap, Sala de orações, Vista, Wi-Fi, Área kids",60,"Lounge Business Turkish (lendário, 2 andares, golf simulator)",,"3+ fotos, 5+ fotos, dias da semana, tempo máx",https://upload.wikimedia.org/wikipedia/commons/a/ac/%C4%B0stanbul_Yeni_Havaliman%C4%B1_airport_Dec_2019.jpg,https://upload.wikimedia.org/wikipedia/commons/a/ac/%C4%B0stanbul_Yeni_Havaliman%C4%B1_airport_Dec_2019.jpg,24h,IST,147cc5de-0038-4d42-8dbd-8727aab7b626,1,Turquia,Baixa,Pendente,,International Departures,,22 de maio de 2026
Plaza Premium Lounge SIN T1,"SIN · Singapura, Singapura","DragonPass, LoungeKey, Plaza Premium, Priority Pass, Visa Airport Companion","Ar condicionado, Bar, Centro de negócios, Chuveiro, Comida, Wi-Fi",60,Embarque,,"3+ fotos, 5+ fotos, dias da semana, tempo máx",https://upload.wikimedia.org/wikipedia/commons/2/29/Adelaide_International_Airport_1.jpg,https://upload.wikimedia.org/wikipedia/commons/2/29/Adelaide_International_Airport_1.jpg,24h,SIN,c5aff31e-e029-4bd0-8bd2-9f2e1d701852,1,Singapura,Baixa,Pendente,,Terminal 1,,22 de maio de 2026
Airport Lounge World MUC T1,"MUC · Munique, Alemanha","DragonPass, LoungeKey, Priority Pass, Visa Airport Companion","Ar condicionado, Bar, Chuveiro, Comida, Wi-Fi",50,Embarque,,"1+ foto, 3+ fotos, 5+ fotos, dias da semana, tempo máx",,,05:00-22:00,MUC,066fe63e-f0ca-4440-a862-0ba44021ab51,0,Alemanha,Baixa,Pendente,,Terminal 1,,22 de maio de 2026
United Club ORD C,"ORD · Chicago, Estados Unidos",Star Alliance Gold,"Ar condicionado, Bar, Centro de negócios, Comida, Wi-Fi",60,Embarque,,"3+ fotos, 5+ fotos, dias da semana, tempo máx",https://upload.wikimedia.org/wikipedia/commons/a/a8/The_Hellfire_Club%2C_Dublin.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a8/The_Hellfire_Club%2C_Dublin.jpg,04:30-22:00,ORD,12f59b61-f237-4fa6-b280-61ca756d0373,1,Estados Unidos,Baixa,Pendente,,Terminal 1,,22 de maio de 2026
JAL First Class Lounge NRT,"NRT · Tokyo/Narita, Japão",OneWorld Emerald,"Ar condicionado, Bar, Centro de negócios, Chuveiro, Comida, Vista, Wi-Fi",60,First Class JAL,,"3+ fotos, 5+ fotos, dias da semana, tempo máx",https://upload.wikimedia.org/wikipedia/commons/1/19/JA02WJ_JFK_Landing_22L_JL_A350_1041_Small_%2853548157200%29.png,https://upload.wikimedia.org/wikipedia/commons/1/19/JA02WJ_JFK_Landing_22L_JL_A350_1041_Small_%2853548157200%29.png,07:00-21:30,NRT,0fd507fd-7167-4923-8f2c-c424d3673e3e,1,Japão,Baixa,Pendente,,Terminal 2,,22 de maio de 2026
Plaza Premium Lounge POA,"POA · Porto Alegre, Brasil","DragonPass, LoungeKey, Plaza Premium, Priority Pass, Visa Airport Companion","Ar condicionado, Bar, Centro de negócios, Chuveiro, Comida, Wi-Fi",50,Embarque doméstico,,"1+ foto, 3+ fotos, 5+ fotos, dias da semana, tempo máx",,,05:00-23:00,POA,aea7a424-711d-4bdf-a9d0-d405d64f9c79,0,Brasil,Baixa,Pendente,,Terminal 1,,22 de maio de 2026
American Express Centurion Lounge LGA,"LGA · New York/LaGuardia, Estados Unidos","Amex Centurion, Amex Platinum","Ar condicionado, Bar, Centro de negócios, Chuveiro, Comida, Vista, Wi-Fi",60,Embarque,,"3+ fotos, 5+ fotos, dias da semana, tempo máx",https://upload.wikimedia.org/wikipedia/commons/d/d4/Aeroporto_de_Campinas.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d4/Aeroporto_de_Campinas.jpg,05:00-22:00,LGA,8c52912d-f8c8-4927-879b-09a9566524f0,1,Estados Unidos,Baixa,Pendente,,Terminal B,,22 de maio de 2026
IASS Executive Lounge NRT,"NRT · Tokyo/Narita, Japão","DragonPass, LoungeKey, Priority Pass","Ar condicionado, Comida, Wi-Fi",50,Lounge pago,,"1+ foto, 3+ fotos, 5+ fotos, dias da semana, tempo máx",,,07:00-21:00,NRT,3a671d35-d42b-4035-980e-8ba261813cb9,0,Japão,Baixa,Pendente,,Terminal 1,,22 de maio de 2026
Lufthansa Senator Lounge MUC H,"MUC · Munique, Alemanha",Star Alliance Gold,"Ar condicionado, Bar, Centro de negócios, Chuveiro, Comida, Vista, Wi-Fi",60,Embarque non-Schengen,,"3+ fotos, 5+ fotos, dias da semana, tempo máx",https://upload.wikimedia.org/wikipedia/commons/7/75/OE-LPM_%40_VIE%2C_2024-08-30.jpg,https://upload.wikimedia.org/wikipedia/commons/7/75/OE-LPM_%40_VIE%2C_2024-08-30.jpg,05:00-22:00,MUC,8e300524-9a4a-4c99-8ca0-7cc716accbc0,1,Alemanha,Baixa,Pendente,,Terminal 2 Satellite,,22 de maio de 2026
Sala VIP NVT,"NVT · Navegantes/Ministro Vitor Konder, Desconhecido","DragonPass, Visa Airport Companion","Ar condicionado, Comida, Wi-Fi",50,Embarque doméstico,,"1+ foto, 3+ fotos, 5+ fotos, dias da semana, tempo máx",,,05:00-21:00,NVT,dcdd2242-1b64-4e4a-b238-66bbaf6d80e8,0,Desconhecido,Baixa,Pendente,,Terminal Único,,22 de maio de 2026
Sala VIP Azul · Manaus,"MAO · Manaus, Brasil","LoungeKey, Tudoazul Diamante","Ar condicionado, Comida, Wi-Fi",50,Área de embarque doméstico,,"1+ foto, 3+ fotos, 5+ fotos, dias da semana, tempo máx",,,06:00–22:00,MAO,f1b54bf4-7d48-4bad-b3b2-1392d21f4438,0,Brasil,Baixa,Pendente,,Terminal 1,,23 de maio de 2026
Sala VIP Natal Trade Center,"NAT · Natal, Brasil","DragonPass, Mastercard Airport Experiences, Visa Airport Companion","Ar condicionado, Comida, Wi-Fi",50,Embarque doméstico,,"1+ foto, 3+ fotos, 5+ fotos, dias da semana, tempo máx",,,05:00-22:00,NAT,ffc6ea57-08a9-4abf-94c8-37ecccf1cfa5,0,Brasil,Baixa,Pendente,,Terminal Único,,22 de maio de 2026
Sala VIP LATAM · Santos Dumont,"SDU · Aeroporto Santos Dumont · Rio de Janeiro, Desconhecido","Latampass Black, OneWorld Emerald, OneWorld Sapphire, Star Alliance Gold","Bar, Comida, Wi-Fi",50,"Corredor B, próximo portão 6",,"1+ foto, 3+ fotos, 5+ fotos, dias da semana, tempo máx",,,05:00–21:00,SDU,f62fa434-d9cd-4ad7-b42e-8721dcb7f2db,0,Desconhecido,Baixa,Pendente,,Terminal Único,,23 de maio de 2026
Mastercard Lounge PRG T1,"PRG · Praga, Tchéquia","LoungeKey, Mastercard Airport Experiences, Priority Pass","Ar condicionado, Bar, Comida, Wi-Fi",50,Embarque non-Schengen,,"1+ foto, 3+ fotos, 5+ fotos, dias da semana, tempo máx",,,05:00-22:00,PRG,ce5b7f16-6ae5-4970-9cd7-4e2e71dc627f,0,Tchéquia,Baixa,Pendente,,Terminal 1,,22 de maio de 2026
Chase Sapphire Lounge SFO,"SFO · San Francisco, Estados Unidos","Chase Sapphire Lounges, Priority Pass","Ar condicionado, Bar, Centro de negócios, Comida, Vista, Wi-Fi",50,Embarque,,"1+ foto, 3+ fotos, 5+ fotos, dias da semana, tempo máx",,,05:30-22:00,SFO,155b41b9-83b1-4c6c-b02c-3e764ce80e20,0,Estados Unidos,Baixa,Pendente,,Terminal 3,,22 de maio de 2026
